nct_id,facility,status,city,state,zip,lat,lon,x,y,contact_name,contact_phone,contact_email
NCT05629494,University of Chicago Medical Center,RECRUITING,Chicago,Illinois,60637,41.85003,-87.65005,602.7,227.4,"Scott Eggener, MD",773-702-1860,seggener@bsd.uchicago.edu
NCT05629494,Albany Medical Center,RECRUITING,Albany,New York,12208,42.65258,-73.75623,788.4,182.0,"Badar M. Mian, MD",518-262-7558,mianb@amc.edu
NCT05629494,Penn State-Hershey Medical Center,RECRUITING,Hershey,Pennsylvania,17033,40.28592,-76.65025,758.8,234.2,"Jay Raman, MD",717-531-8887,jraman@pennstatehealth.psu.edu
NCT05630794,University of Michigan Rogel Cancer Center,RECRUITING,Ann Arbor,Michigan,48109,42.27756,-83.74088,655.3,213.6,Elena M. Stoffel,734-936-0781,estoffel@med.umich.edu
NCT05630794,Washington University School of Medicine,NOT_YET_RECRUITING,St Louis,Missouri,63110,38.62727,-90.19789,571.3,290.6,Paul E. Wise,314-454-7177,wisepe@wustl.edu
NCT05630794,Cleveland Clinic Foundation,RECRUITING,Cleveland,Ohio,44195,41.4995,-81.69541,685.3,224.1,Carol A. Burke,216-444-6864,BURKEC1@ccf.org
NCT05630794,Ohio State University Comprehensive Cancer Center,RECRUITING,Columbus,Ohio,43210,39.96118,-82.99879,671.3,255.4,Peter P. Stanich,614-293-6255,peter.stanich@osumc.edu
NCT05630794,Rhode Island Hospital,NOT_YET_RECRUITING,Providence,Rhode Island,02903,41.82399,-71.41283,823.4,189.3,Alexander G. Raufi,401-787-0988,alexander_raufi@brown.edu
NCT05633654,Alabama Oncology,RECRUITING,Birmingham,Alabama,35243,33.52066,-86.80249,629.5,382.5,,,
NCT05633654,Clearview Cancer Institute,RECRUITING,Huntsville,Alabama,35805,34.7304,-86.58594,630.6,359.5,,,
NCT05633654,Palo Verde Hematology Oncology,RECRUITING,Glendale,Arizona,85304,33.53865,-112.18599,238.5,367.8,,,
NCT05633654,Mayo Clinic Hospital,WITHDRAWN,Phoenix,Arizona,85054,33.44838,-112.07404,239.9,369.8,,,
NCT05633654,Arizona Oncology Associates,WITHDRAWN,Prescott Valley,Arizona,86314,34.61002,-112.31572,240.0,347.6,,,
NCT05633654,Alta Bates Summit Medical Center,RECRUITING,Berkeley,California,94704,37.87159,-122.27275,108.8,254.7,,,
NCT05633654,Community Cancer Institute,WITHDRAWN,Clovis,California,93611,36.82523,-119.70292,140.2,283.6,,,
NCT05633654,PIH Health Whittier Hospital,RECRUITING,Downey,California,90241,33.94001,-118.13257,150.2,342.1,,,
NCT05633654,Compassionate Cancer Care Medical Group - Inc,RECRUITING,Fountain Valley,California,92708,33.70918,-117.95367,151.9,346.9,,,
NCT05633654,Los Angeles Cancer Network,RECRUITING,Los Angeles,California,90017,34.05223,-118.24368,149.0,339.6,,,
NCT05633654,USC Norris Comprehensive Cancer Center,WITHDRAWN,Los Angeles,California,90033,34.05223,-118.24368,149.0,339.6,,,
NCT05633654,Cedars-Sinai Cancer at Beverly Hills,RECRUITING,Los Angeles,California,90048,34.05223,-118.24368,149.0,339.6,,,
NCT05633654,Hoag Memorial Hospital Presbyterian,RECRUITING,Newport Beach,California,92663,33.61891,-117.92895,151.9,348.7,,,
NCT05633654,"Emad Ibrahim, MD, INC",WITHDRAWN,Redlands,California,92373,34.05557,-117.18254,164.9,343.2,,,
NCT05633654,Sutter Institute for Medical Research,RECRUITING,Sacramento,California,95816,38.58157,-121.4944,123.3,244.9,,,
NCT05633654,City of Hope (Duarte),RECRUITING,San Francisco,California,94143,37.77493,-122.41942,106.3,255.9,,,
NCT05633654,UCSF Medical Center,RECRUITING,San Francisco,California,94143,37.77493,-122.41942,106.3,255.9,,,
NCT05633654,Sansum Clinic,RECRUITING,Santa Barbara,California,93105,34.42083,-119.69819,129.1,327.5,,,
NCT05633654,Stockton Hematology Oncology Medical Group,RECRUITING,Stockton,California,95204,37.9577,-121.29078,123.1,257.0,,,
NCT05633654,University of Colorado Cancer Center,WITHDRAWN,Aurora,Colorado,80045,39.72943,-104.83192,362.0,266.6,,,
NCT05633654,Norwalk Hospital,WITHDRAWN,Danbury,Connecticut,06810,41.39482,-73.45401,798.0,204.0,,,
NCT05633654,Stamford Hospital,RECRUITING,Stamford,Connecticut,06902,41.05343,-73.53873,798.3,210.5,,,
NCT05633654,MedStar Georgetown University Hospital,RECRUITING,Washington D.C.,District of Columbia,20007,38.89511,-77.03637,758.7,261.0,,,
NCT05633654,MedStar Washington Hospital Center,RECRUITING,Washington D.C.,District of Columbia,20010,38.89511,-77.03637,758.7,261.0,,,
NCT05633654,Morton Plant Hospital - Bay Care,WITHDRAWN,Clearwater,Florida,00337,27.96585,-82.8001,705.3,478.2,,,
NCT05633654,University of Florida,WITHDRAWN,Gainesville,Florida,32610,29.65163,-82.32483,708.6,446.0,,,
NCT05633654,Mayo Clinic Florida,RECRUITING,Jacksonville,Florida,32224,30.33218,-81.65565,717.4,431.8,,,
NCT05633654,Cancer Specialists of North Florida,RECRUITING,Jacksonville,Florida,32256,30.33218,-81.65565,717.4,431.8,,,
NCT05633654,Jupiter Medical Center,RECRUITING,Jupiter,Florida,33458,26.93422,-80.09421,752.8,490.3,,,
NCT05633654,Mount Sinai Comprehensive Cancer Center,RECRUITING,Miami Beach,Florida,33140,25.79065,-80.13005,755.7,511.3,,,
NCT05633654,"Midland Florida Clinical Research Center, L",WITHDRAWN,Orange City,Florida,32763,28.94888,-81.29867,727.1,456.5,,,
NCT05633654,Orlando Health,ACTIVE_NOT_RECRUITING,Orlando,Florida,32806,28.53834,-81.37924,727.0,464.3,,,
NCT05633654,"Cancer Care Centers of Brevard, Inc",RECRUITING,Palm Bay,Florida,32909,28.03446,-80.58866,741.3,471.5,,,
NCT05633654,Memorial Healthcare System,RECRUITING,Pembroke Pines,Florida,33028,26.00315,-80.22394,753.5,507.7,,,
NCT05633654,Sacred Heart Medical Oncology Group,WITHDRAWN,Pensacola,Florida,32504,30.42131,-87.21691,628.5,441.0,,,
NCT05633654,Sylvester Comprehensive Cancer Center,RECRUITING,Plantation,Florida,33324,26.13421,-80.23184,753.0,505.3,,,
NCT05633654,"Cleveland Clinic Florida, Martin North Hospital",WITHDRAWN,Stuart,Florida,34994,27.19755,-80.25283,749.4,485.9,,,
NCT05633654,St. Joseph's Hospital,WITHDRAWN,Tampa,Florida,33614,27.94752,-82.45843,711.0,477.8,,,
NCT05633654,Weston Hospital,WITHDRAWN,Weston,Florida,33331,26.10037,-80.39977,750.3,506.4,,,
NCT05633654,"University Cancer & Blood Center, LLC.",RECRUITING,Athens,Georgia,30607,33.96095,-83.37794,681.0,368.2,,,
NCT05633654,Piedmont Cancer Institute,RECRUITING,Atlanta,Georgia,30318,33.749,-84.38798,666.1,374.2,,,
NCT05633654,Northside Hospital,RECRUITING,Atlanta,Georgia,30342,33.749,-84.38798,666.1,374.2,,,
NCT05633654,"Northwest Georgia Oncology Centers, PC",RECRUITING,Marietta,Georgia,30060,33.9526,-84.54993,663.1,370.7,,,
NCT05633654,"Southeastern Regional Medical Center, Inc. dba City of Hope Atlanta",RECRUITING,Newnan,Georgia,30265,33.38067,-84.79966,660.6,381.8,,,
NCT05633654,Pearlman Cancer Center,RECRUITING,Valdosta,Georgia,31602,30.83334,-83.28032,690.3,426.2,,,
NCT05633654,St Lukes Mountain States Tumor Institute,WITHDRAWN,Boise,Idaho,83712,43.6135,-116.20345,217.6,170.5,,,
NCT05633654,Kootenai Health,RECRUITING,Coeur d'Alene,Idaho,83814,47.67768,-116.78047,226.4,94.8,,,
NCT05633654,Northwestern Medicine,RECRUITING,Chicago,Illinois,60611,41.85003,-87.65005,602.7,227.4,,,
NCT05633654,Rush University Medical Center,RECRUITING,Chicago,Illinois,60612,41.85003,-87.65005,602.7,227.4,,,
NCT05633654,University of Illinois,WITHDRAWN,Chicago,Illinois,60612,41.85003,-87.65005,602.7,227.4,,,
NCT05633654,University of Chicago Medical Center,RECRUITING,Chicago,Illinois,60637,41.85003,-87.65005,602.7,227.4,,,
NCT05633654,NorthShore University Healthsystem,RECRUITING,Evanston,Illinois,60201,42.04114,-87.69006,601.8,223.9,,,
NCT05633654,Edward Hospital,RECRUITING,Naperville,Illinois,60540,41.78586,-88.14729,595.9,229.2,,,
NCT05633654,West Suburban Medical Center- River Forest,WITHDRAWN,River Forest,Illinois,60305,41.89781,-87.81395,600.3,226.7,,,
NCT05633654,Edward H. Kaplan MD & Associates - Hematology/Oncology of the North Shore,WITHDRAWN,Skokie,Illinois,60076,42.03336,-87.73339,601.2,224.1,,,
NCT05633654,Springfield Clinic LLP,WITHDRAWN,Springfield,Illinois,62702,39.80172,-89.64371,577.8,268.0,,,
NCT05633654,Carle Cancer Center,RECRUITING,Urbana,Illinois,61801,40.11059,-88.20727,597.7,260.7,,,
NCT05633654,Franciscan Health Indianapolis,RECRUITING,Indianapolis,Indiana,46237,39.76838,-86.15804,627.2,264.4,,,
NCT05633654,"Investigative Clinical Research of Indiana, LLC",WITHDRAWN,Indianapolis,Indiana,46260,39.76838,-86.15804,627.2,264.4,,,
NCT05633654,IU Health Arnett Hospital,WITHDRAWN,Lafayette,Indiana,47904,40.4167,-86.87529,615.9,253.3,,,
NCT05633654,Franciscan Health Munster,WITHDRAWN,Munster,Indiana,46321,41.56448,-87.51254,605.0,232.6,,,
NCT05633654,Mercy Medical Center,WITHDRAWN,Cedar Rapids,Iowa,52403,42.00833,-91.64407,547.5,228.1,,,
NCT05633654,Mission Cancer & Blood - John Stoddard Cancer Center,RECRUITING,Des Moines,Iowa,50309,41.60054,-93.60911,520.6,236.7,,,
NCT05633654,University of Iowa Hospitals and Clinics,RECRUITING,Iowa City,Iowa,52242,41.66113,-91.53017,549.4,234.6,,,
NCT05633654,Cancer Center of Kansas,RECRUITING,Wichita,Kansas,67214,37.69224,-97.33754,467.9,310.7,,,
NCT05633654,University of Kentucky,WITHDRAWN,Lexington,Kentucky,40536,37.98869,-84.47772,655.0,295.0,,,
NCT05633654,"Norton Healthcare, Inc.",RECRUITING,Louisville,Kentucky,40207,38.25424,-85.75941,635.9,292.2,,,
NCT05633654,Mercy Health,RECRUITING,Paducah,Kentucky,42003,37.08339,-88.60005,596.6,318.0,,,
NCT05633654,Mary Bird Perkins Cancer Center,RECRUITING,Baton Rouge,Louisiana,70809,30.44332,-91.18747,564.8,445.2,,,
NCT05633654,University Medical Center New Orleans,WITHDRAWN,New Orleans,Louisiana,70112,29.95465,-90.07507,583.2,453.3,,,
NCT05633654,New England Cancer Specialists,RECRUITING,Scarborough,Maine,04074,43.57814,-70.32172,829.1,153.6,,,
NCT05633654,"Sinai Hospital of Baltimore, Inc.",RECRUITING,Baltimore,Maryland,21215,39.29038,-76.61219,763.2,252.5,,,
NCT05633654,St. Agnes Hospital,RECRUITING,Baltimore,Maryland,21229,39.29038,-76.61219,763.2,252.5,,,
NCT05633654,Johns Hopkins Medicine - The Sidney Kimmel Comprehensive Cancer Center,RECRUITING,Baltimore,Maryland,21231,39.29038,-76.61219,763.2,252.5,,,
NCT05633654,"American Oncology Partners of Maryland, PA",WITHDRAWN,Bethesda,Maryland,20817,38.98067,-77.10026,757.5,259.6,,,
NCT05633654,James M Stockman Cancer Institute,RECRUITING,Frederick,Maryland,21702,39.41427,-77.41054,751.5,252.4,,,
NCT05633654,Greater Baltimore Medical Center,RECRUITING,Towson,Maryland,21204,39.4015,-76.60191,762.9,250.4,,,
NCT05633654,Massachusetts General Hospital,RECRUITING,Boston,Massachusetts,02115,42.35843,-71.05977,825.5,178.3,,,
NCT05633654,Beth Israel Deaconess Medical Center,RECRUITING,Boston,Massachusetts,02215,42.35843,-71.05977,825.5,178.3,,,
NCT05633654,Dana Farber Cancer Institute,RECRUITING,Boston,Massachusetts,02215,42.35843,-71.05977,825.5,178.3,,,
NCT05633654,Dana-Farber Cancer Institute @Foxborough,RECRUITING,Foxborough,Massachusetts,02035,42.06538,-71.24783,824.4,184.3,,,
NCT05633654,Dana-Farber Cancer Institude at Merrimack Valley,RECRUITING,Methuen,Massachusetts,01844,42.7262,-71.19089,822.0,172.1,,,
NCT05633654,Dana Farber Cancer Institute @ Milford Regional Hospital,RECRUITING,Milford,Massachusetts,01757,42.13982,-71.51617,820.5,183.9,,,
NCT05633654,Dana-Farber/Brigham and Women's Cancer Center (DF/BWCC) in Clinical Affiliation with South Shore Hospital,RECRUITING,South Weymouth,Massachusetts,02190,42.1751,-70.94949,827.9,181.2,,,
NCT05633654,Baystate Medical Center Inc.,WITHDRAWN,Springfield,Massachusetts,01199,42.10148,-72.58981,806.4,188.3,,,
NCT05633654,University of Massachusetts Worcester,WITHDRAWN,Worcester,Massachusetts,01655,42.26259,-71.80229,816.1,182.6,,,
NCT05633654,Henry Ford Health System,WITHDRAWN,Detroit,Michigan,48202,42.33143,-83.04575,664.6,211.3,,,
NCT05633654,Cancer and Hematology Centers of Western Michigan,RECRUITING,Grand Rapids,Michigan,49503,42.96336,-85.66809,627.6,203.9,,,
NCT05633654,Ascension,WITHDRAWN,Grosse Pointe Woods,Michigan,48236,42.44365,-82.90686,666.2,209.0,,,
NCT05633654,William Beaumont Hospital,RECRUITING,Royal Oak,Michigan,48073,42.48948,-83.14465,662.9,208.6,,,
NCT05633654,Ascension Providence Hospital Southfield Cancer Center,WITHDRAWN,Southfield,Michigan,48075,42.47337,-83.22187,661.9,209.0,,,
NCT05633654,Trinity Health St. Joseph Mercy Ann Arbor,WITHDRAWN,Ypsilanti,Michigan,48197,42.24115,-83.61299,657.1,214.0,,,
NCT05633654,"Minnesota Oncology Hematology, PA",RECRUITING,Maplewood,Minnesota,55109,44.95302,-92.99522,527.1,173.6,,,
NCT05633654,Virginia Piper Cancer Center (Allina Health),RECRUITING,Minneapolis,Minnesota,55407,44.97997,-93.26384,523.6,173.2,,,
NCT05633654,"University of Minnesota Medical Center, Fairview",RECRUITING,Minneapolis,Minnesota,55455,44.97997,-93.26384,523.6,173.2,,,
NCT05633654,Mayo Clinic Rochester,RECRUITING,Rochester,Minnesota,55905,44.02163,-92.4699,534.7,190.8,,,
NCT05633654,Metro Minnesota Community Oncology,RECRUITING,Saint Louis Park,Minnesota,55426,44.9483,-93.34801,522.5,173.8,,,
NCT05633654,Washington University School of Medicine,RECRUITING,St Louis,Missouri,63110,38.62727,-90.19789,571.3,290.6,,,
NCT05633654,Baptist Clinical Research Institute,RECRUITING,St Louis,Missouri,63131,38.62727,-90.19789,571.3,290.6,,,
NCT05633654,Mercy Hospital,WITHDRAWN,St Louis,Missouri,63141,38.62727,-90.19789,571.3,290.6,,,
NCT05633654,Mary Lanning Healthcare - Morrison Cancer Center,ACTIVE_NOT_RECRUITING,Hastings,Nebraska,68901,40.58612,-98.38839,453.9,255.8,,,
NCT05633654,Oncology Hematology West - Methodist,RECRUITING,Omaha,Nebraska,68114,41.25626,-95.94043,488.3,243.6,,,
NCT05633654,Nebraska Methodist Hospital (change from Chi Health Bergan Mercy),RECRUITING,Omaha,Nebraska,68124,41.25626,-95.94043,488.3,243.6,,,
NCT05633654,Comprehensive Cancer Centers of Nevada,WITHDRAWN,Las Vegas,Nevada,89169,36.17497,-115.13722,203.6,310.7,,,
NCT05633654,Cancer Care & Hematology Specialists,WITHDRAWN,Reno,Nevada,89511,39.52963,-119.8138,151.2,233.8,,,
NCT05633654,Regional Cancer Care Associates LLC,RECRUITING,East Brunswick,New Jersey,08816,40.42788,-74.41598,789.0,224.8,,,
NCT05633654,Hunterdon Medical Center,RECRUITING,Flemington,New Jersey,08822,40.51233,-74.85933,782.6,224.7,,,
NCT05633654,"Summit Medical Group, P.A.",WITHDRAWN,Florham Park,New Jersey,07932,40.78788,-74.38821,787.9,218.1,,,
NCT05633654,Rutgers Health,RECRUITING,New Brunswick,New Jersey,08901,40.48622,-74.45182,788.3,223.9,,,
NCT05633654,Overlook Medical Center,RECRUITING,Summit,New Jersey,07901,40.71562,-74.36468,788.5,219.4,,,
NCT05633654,University of New Mexico,RECRUITING,Albuquerque,New Mexico,87131,35.08449,-106.65114,326.5,350.9,,,
NCT05633654,San Juan Oncology Associates,RECRUITING,Farmington,New Mexico,87401,36.72806,-108.21869,306.9,317.4,,,
NCT05633654,New York Oncology Hematology (NYOH),WITHDRAWN,Amsterdam,New York,12010,42.93869,-74.18819,781.4,178.1,,,
NCT05633654,Roswell Park Cancer Institute,WITHDRAWN,Buffalo,New York,14263,42.88645,-78.87837,719.2,192.0,,,
NCT05633654,"Hematology Oncology Associates of Central New York, PC",RECRUITING,East Syracuse,New York,13057,43.06534,-76.07853,755.8,181.4,,,
NCT05633654,Northwell Health,RECRUITING,Lake Success,New York,11042,40.77066,-73.71763,797.1,216.3,,,
NCT05633654,Laura and Isaac Perlmutter Cancer Canter,RECRUITING,New York,New York,10016,40.71427,-74.00597,793.4,218.3,,,
NCT05633654,Lipson Cancer Institute - Linden Oaks,RECRUITING,Rochester,New York,14618,43.15478,-77.61556,735.1,183.9,,,
NCT05633654,New York Cancer and Blood Specialists,RECRUITING,Shirley,New York,11967,40.80149,-72.8676,808.6,212.9,,,
NCT05633654,Stony Brook Medicine,RECRUITING,Stony Brook,New York,11794,40.92565,-73.14094,804.3,211.6,,,
NCT05633654,SUNY Upstate Medical University,RECRUITING,Syracuse,New York,13210,43.04812,-76.14742,755.0,181.9,,,
NCT05633654,Montefiore Medical Center,WITHDRAWN,The Bronx,New York,10467,40.84985,-73.86641,794.7,215.3,,,
NCT05633654,Clinical Research Alliance,WITHDRAWN,Westbury,New York,11590,40.75566,-73.58763,799.0,216.2,,,
NCT05633654,White Plains Hospital Physician Associates,RECRUITING,White Plains,New York,10601,41.03399,-73.76291,795.4,211.6,,,
NCT05633654,Lineberger Comprehensive Cancer Center,RECRUITING,Chapel Hill,North Carolina,27514,35.9132,-79.05584,740.1,321.8,,,
NCT05633654,Novant Health Cancer Institute - Elizabeth (Breast),RECRUITING,Charlotte,North Carolina,28204,35.22709,-80.84313,715.7,339.0,,,
NCT05633654,Duke Cancer Institute,RECRUITING,Durham,North Carolina,27710,35.99403,-78.89862,742.1,319.9,,,
NCT05633654,Cone Health Medical Group (Moses Cone Health System),RECRUITING,Greensboro,North Carolina,27403,36.07264,-79.79198,728.7,320.7,,,
NCT05633654,East Carolina University Health Medical Center,WITHDRAWN,Greenville,North Carolina,27834,35.61266,-77.36635,766.1,322.6,,,
NCT05633654,FirstHealth Outpatient Cancer Center,WITHDRAWN,Pinehurst,North Carolina,28374,35.19543,-79.46948,736.3,336.2,,,
NCT05633654,UNC Rex Cancer Center,WITHDRAWN,Raleigh,North Carolina,27607,35.7721,-78.63861,746.7,323.3,,,
NCT05633654,UNC Nash Cancer Center,WITHDRAWN,Rocky Mount,North Carolina,27804,35.93821,-77.79053,758.6,317.8,,,
NCT05633654,Atrium Health Wake Forest Baptist,RECRUITING,Winston-Salem,North Carolina,27157,36.09986,-80.24422,722.0,321.3,,,
NCT05633654,Good Samaritan Hospital,RECRUITING,Cincinnati,Ohio,45220,39.12711,-84.51439,651.9,273.8,,,
NCT05633654,"Oncology Hematology Care, Inc.",RECRUITING,Cincinnati,Ohio,45242,39.12711,-84.51439,651.9,273.8,,,
NCT05633654,Ohio State University CRS,RECRUITING,Columbus,Ohio,43212,39.96118,-82.99879,671.3,255.4,,,
NCT05633654,Ohio Health Research Institute,RECRUITING,Columbus,Ohio,43214,39.96118,-82.99879,671.3,255.4,,,
NCT05633654,Columbus NCORP,RECRUITING,Columbus,Ohio,43215,39.96118,-82.99879,671.3,255.4,,,
NCT05633654,Anita Stewart Oncology Center,RECRUITING,Columbus,Ohio,43221,39.96118,-82.99879,671.3,255.4,,,
NCT05633654,Toledo Clinic Cancer Center,NOT_YET_RECRUITING,Toledo,Ohio,43623,41.66394,-83.55521,659.3,224.7,,,
NCT05633654,University of Oklahoma Health Sciences Center,WITHDRAWN,Oklahoma City,Oklahoma,73104,35.46756,-97.51643,464.6,352.6,,,
NCT05633654,"St. Charles Health System, Inc. DBA St. Charles Medical Center",RECRUITING,Bend,Oregon,97701,44.05817,-121.31531,152.9,146.2,,,
NCT05633654,Samaritan Hospital,RECRUITING,Corvallis,Oregon,97330,44.56457,-123.26204,130.6,130.0,,,
NCT05633654,Willamette Valley Cancer Institute and Research Center,RECRUITING,Eugene,Oregon,97401,44.05207,-123.08675,130.1,139.8,,,
NCT05633654,Asante Rogue Regional Medical Center,WITHDRAWN,Medford,Oregon,97504,42.32652,-122.87559,123.8,171.7,,,
NCT05633654,Providence Cancer Institute - Oncology Clinical Trials,WITHDRAWN,Portland,Oregon,97213,45.52345,-122.67621,143.0,114.9,,,
NCT05633654,Oregon Health & Science University,RECRUITING,Portland,Oregon,97239,45.52345,-122.67621,143.0,114.9,,,
NCT05633654,Saint Luke's University Hospital,WITHDRAWN,Bethlehem,Pennsylvania,18015,40.62593,-75.37046,775.1,224.2,,,
NCT05633654,Lancaster General Health,RECRUITING,Lancaster,Pennsylvania,17601,40.03788,-76.30551,764.6,237.8,,,
NCT05633654,University of Pennsylvania Abramson Cancer Center,RECRUITING,Philadelphia,Pennsylvania,19104,39.95238,-75.16362,780.7,235.9,,,
NCT05633654,UPMC Magee-Womens Hospital,RECRUITING,Pittsburgh,Pennsylvania,15213,40.44062,-79.99589,711.9,240.0,,,
NCT05633654,Guthrie Clinical Research,RECRUITING,Sayre,Pennsylvania,18840,41.97896,-76.5155,754.2,202.6,,,
NCT05633654,Reading Hospital and Medical Center,WITHDRAWN,West Reading,Pennsylvania,19611,40.3337,-75.94743,768.3,231.3,,,
NCT05633654,Lankenau Medical Center,RECRUITING,Wynnewood,Pennsylvania,19106,40.00289,-75.27074,779.0,235.3,,,
NCT05633654,Cancer Care Associates of York,RECRUITING,York,Pennsylvania,17403,39.9626,-76.72774,759.0,240.4,,,
NCT05633654,Providence Health,RECRUITING,Providence,Rhode Island,02905,41.82399,-71.41283,823.4,189.3,,,
NCT05633654,Medical University of South Carolina,RECRUITING,Charleston,South Carolina,29425,32.77632,-79.93275,737.1,382.2,,,
NCT05633654,Spartanburg Medical Center,RECRUITING,Spartanburg,South Carolina,29303,34.94957,-81.93205,700.2,346.7,,,
NCT05633654,Monument Health Cancer Care Institute,RECRUITING,Rapid City,South Dakota,57701,44.08054,-103.23101,390.9,186.9,,,
NCT05633654,Avera Cancer Institute,RECRUITING,Sioux Falls,South Dakota,57105,43.54369,-96.72796,477.7,200.6,,,
NCT05633654,Ballad Health Cancer Care - Kingsport,WITHDRAWN,Kingsport,Tennessee,37660,36.54843,-82.56182,686.5,318.3,,,
NCT05633654,"Center for Biomedical Research, LLC",WITHDRAWN,Knoxville,Tennessee,37909,35.96064,-83.92074,667.9,332.0,,,
NCT05633654,University of Tennessee,RECRUITING,Knoxville,Tennessee,37920,35.96064,-83.92074,667.9,332.0,,,
NCT05633654,Hendrick Health System,WITHDRAWN,Abilene,Texas,79601,32.44874,-99.73314,429.0,408.4,,,
NCT05633654,Texas Oncology,RECRUITING,Austin,Texas,78731,30.26715,-97.74306,459.4,450.2,,,
NCT05633654,Texas Oncology,RECRUITING,El Paso,Texas,79902,31.75872,-106.48693,322.0,413.4,,,
NCT05633654,MD Anderson Cancer Center,RECRUITING,Houston,Texas,77030,29.76328,-95.36327,497.8,459.8,,,
NCT05633654,Joe Arrington Cancer Research and Treatment Center,WITHDRAWN,Lubbock,Texas,79410,33.57786,-101.85517,397.1,385.5,,,
NCT05633654,Texas Oncology,RECRUITING,San Antonio,Texas,78240,29.42412,-98.49363,446.9,465.7,,,
NCT05633654,Huntsman Cancer Institute,RECRUITING,Salt Lake City,Utah,84112,40.76078,-111.89105,265.7,234.4,,,
NCT05633654,University of Virginia,RECRUITING,Charlottesville,Virginia,22908,38.02931,-78.47668,741.3,281.0,,,
NCT05633654,Inova Fairfax Hospital,RECRUITING,Fairfax,Virginia,22031,38.84622,-77.30637,755.0,262.6,,,
NCT05633654,Bon Secours Cancer Institute at St. Francis,RECRUITING,Midlothian,Virginia,23114,37.50598,-77.64916,755.1,288.4,,,
NCT05633654,Virginia Commonwealth University Medical Center,WITHDRAWN,Richmond,Virginia,23298,37.55376,-77.46026,757.6,287.0,,,
NCT05633654,"Oncology and Hematology Associates of Southwest Virginia, Inc",RECRUITING,Wytheville,Virginia,24382,36.94845,-81.08481,707.1,307.6,,,
NCT05633654,Providence Regional Cancer System,RECRUITING,Lacey,Washington,98503,47.03426,-122.82319,149.0,87.3,,,
NCT05633654,MultiCare Regional Cancer Center - Tacoma,RECRUITING,Puyallup,Washington,98372,47.18538,-122.2929,156.3,86.5,,,
NCT05633654,"Northwest Medical Specialties, PLLC",RECRUITING,Puyallup,Washington,98373,47.18538,-122.2929,156.3,86.5,,,
NCT05633654,University of Washington,WITHDRAWN,Renton,Washington,98055,47.48288,-122.21707,158.7,81.5,,,
NCT05633654,Medical Oncology Associates,WITHDRAWN,Spokane,Washington,99208,47.65966,-117.42908,218.4,93.3,,,
NCT05633654,West Virginia University Hospital,RECRUITING,Morgantown,West Virginia,26505,39.62953,-79.9559,715.0,255.0,,,
NCT05633654,ThedaCare Regional Cancer Center,WITHDRAWN,Appleton,Wisconsin,54911,44.26193,-88.41538,588.5,183.1,,,
NCT05633654,Ascension St. Francis Reiman Cancer Center,RECRUITING,Franklin,Wisconsin,53132,42.88863,-88.03842,595.7,208.4,,,
NCT05633654,HSHS Saint Mary's Hospital Medical Center - Green Bay,WITHDRAWN,Green Bay,Wisconsin,54303,44.51916,-88.01983,593.4,177.9,,,
NCT05633654,University of Wisconsin,WITHDRAWN,Madison,Wisconsin,53792,43.07305,-89.40123,577.0,206.4,,,
NCT05639972,Rutgers Cancer Institute,RECRUITING,New Brunswick,New Jersey,08901,40.48622,-74.45182,788.3,223.9,Tobi Adewale,732-710-2406,olutobi@cinj.rutgers.edu
NCT05639972,RWJBarnabas Health - Robert Wood Johnson University Hospital,RECRUITING,New Brunswick,New Jersey,08901,40.48622,-74.45182,788.3,223.9,Tobi Adewale,732-710-2406,olutobi@cinj.rutgers.edu
NCT05642572,Gulf Health Hospitals Inc/Infirmary Cancer Care - Malbis,RECRUITING,Daphne,Alabama,36526,30.60353,-87.9036,617.2,438.6,Site Public Contact,251-435-2273,donna.goggins@infirmaryhealth.org
NCT05642572,Thomas Hospital,RECRUITING,Fairhope,Alabama,36532,30.52297,-87.90333,617.3,440.1,Site Public Contact,251-435-4584,
NCT05642572,Mobile Infirmary Medical Center,RECRUITING,Mobile,Alabama,36607,30.69436,-88.04305,614.8,437.1,Site Public Contact,251-435-3942,
NCT05642572,Gulf Health Hospitals Inc/Infirmary Cancer Care - Saraland,RECRUITING,Saraland,Alabama,36571,30.82074,-88.07056,614.2,434.8,Site Public Contact,251-435-2273,donna.goggins@infirmaryhealth.org
NCT05642572,Katmai Oncology Group,RECRUITING,Anchorage,Alaska,99508,61.21806,-149.90028,178.1,501.4,Site Public Contact,907-212-6871,AKPAMC.OncologyResearchSupport@providence.org
NCT05642572,Kingman Regional Medical Center,RECRUITING,Kingman,Arizona,86401,35.18944,-114.05301,216.0,332.1,Site Public Contact,702-384-0013,research@sncrf.org
NCT05642572,Cancer Center at Saint Joseph's,SUSPENDED,Phoenix,Arizona,85004,33.44838,-112.07404,239.9,369.8,,,
NCT05642572,NEA Baptist Memorial Hospital and Fowler Family Cancer Center - Jonesboro,RECRUITING,Jonesboro,Arkansas,72401,35.8423,-90.70428,566.9,343.5,Site Public Contact,870-936-7066,Emily.Carvell@bmhcc.org
NCT05642572,University of Arkansas for Medical Sciences,RECRUITING,Little Rock,Arkansas,72205,34.74648,-92.28959,544.0,365.2,Site Public Contact,501-686-8274,
